Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Offensive,Weakness,UWPlatteville,267,Robert_Duax,15.79310345,27,1.061,Isolation,0.109,0.978,0.5
Offensive,Weakness,GustavusAdolphus,307,Riley_Sharbono,14.20833333,30.04166667,1.012,Miscellaneous,0.096,0.844,1
Offensive,Weakness,GustavusAdolphus,307,Riley_Sharbono,14.20833333,30.04166667,1.012,Isolation,0.066,0.636,0.25
Offensive,Weakness,GustavusAdolphus,307,Riley_Sharbono,14.20833333,30.04166667,1.012,Spot Up,0.289,1,0.415
Offensive,Weakness,GustavusAdolphus,307,Riley_Sharbono,14.20833333,30.04166667,1.012,Post-Up,0.042,0.714,0.5
Offensive,Weakness,GustavusAdolphus,307,Riley_Sharbono,14.20833333,30.04166667,1.012,Transition,0.145,1,0.389
Offensive,Weakness,GustavusAdolphus,307,Riley_Sharbono,14.20833333,30.04166667,1.012,P&R Ball Handler,0.057,0.947,0.467
Offensive,Weakness,WheatonIL,207,Ricky_Samuelson,15.65384615,32.23076923,1.249,Isolation,0.025,0.875,0.4
Offensive,Weakness,WheatonIL,207,Ricky_Samuelson,15.65384615,32.23076923,1.249,Hand Off,0.025,0.75,0.25
Offensive,Weakness,WheatonIL,207,Ricky_Samuelson,15.65384615,32.23076923,1.249,Miscellaneous,0.081,1.231,0.75
Offensive,Weakness,WheatonIL,207,Ricky_Samuelson,15.65384615,32.23076923,1.249,P&R Ball Handler,0.037,0.333,0.125
Offensive,Weakness,WheatonIL,207,Ricky_Samuelson,15.65384615,32.23076923,1.249,Transition,0.181,1.224,0.49
Offensive,Weakness,WheatonIL,207,Ricky_Samuelson,15.65384615,32.23076923,1.249,Post-Up,0.044,1.071,0.5
Offensive,Weakness,Wabash,195,Rhett_Helt,2,9.615384615,1,Post-Up,0.038,0,0
Offensive,Weakness,Wabash,195,Rhett_Helt,2,9.615384615,1,Isolation,0.038,0,0
