Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Defensive,Weakness,DominicanIL,74,Isaac_Moore,5.684210526,17.26315789,1.013,P&R Roll Man,0.026,3,1
Defensive,Weakness,Knox,129,Ikenna_Ozor,4.111111111,11.22222222,0.833,Spot Up,0.5,1.167,0.455
Defensive,Weakness,Knox,129,Ikenna_Ozor,4.111111111,11.22222222,0.833,Off Screen,0.042,3,1
Defensive,Weakness,Wabash,188,Harrison_Hallstrom,11.07692308,24.34615385,0.781,Hand Off,0.016,1.5,0.5
Defensive,Weakness,Wabash,188,Harrison_Hallstrom,11.07692308,24.34615385,0.781,Spot Up,0.234,0.833,0.333
Defensive,Weakness,Wabash,188,Harrison_Hallstrom,11.07692308,24.34615385,0.781,Post-Up,0.5,0.984,0.478
Defensive,Weakness,UWPlatteville,260,Harold_Fay,1.666666667,3.533333333,0.8,Post-Up,0.1,3,1
Defensive,Weakness,UWPlatteville,260,Harold_Fay,1.666666667,3.533333333,0.8,Isolation,0.1,2,1
Defensive,Weakness,UWPlatteville,260,Harold_Fay,1.666666667,3.533333333,0.8,Spot Up,0.3,1,0.333
Defensive,Weakness,OlivetCollege,277,Griffin_Lewis,0.789473684,6.736842105,1.176,P&R Roll Man,0.088,1.667,0.667
Defensive,Weakness,OlivetCollege,277,Griffin_Lewis,0.789473684,6.736842105,1.176,Isolation,0.059,2,1
Defensive,Weakness,UWPlatteville,259,Grayson_Knowlton,0.636363636,2,1,Isolation,0.5,2,1
Defensive,Weakness,Roosevelt,171,Grant_Gibson,7.636363636,23.78787879,0.868,Post-Up,0.082,1,0.692
